PC1,PC2,target
-0.43092971987236783,-1.1012322387210223,0
0.4617601164178723,-0.6364775184663545,0
-1.2306619979733533,1.9489024669652542,0
1.2094486946883765,-0.05529972684955449,0
-0.9899257645371711,-1.4229923257091888,0
-1.0801526567753634,-1.024424006234848,1
-3.279883241451307,2.2598953273750104,0
-1.200376733749047,1.331339066353202,0
14.68111351711654,5.665563694142073,0
-0.358798758931356,-1.2220277019052532,1
2.0640903395125436,-3.54317153646118,0
-2.685469635082777,1.3521022397884095,0
-2.2890155355178163,0.48528058944599817,0
-2.130613774525591,1.2397087785536158,0
3.0147723481118445,3.467785654594082,0
-2.8359245254458454,1.8463059337901724,0
2.540051505121651,0.4496635889166232,0
-0.49211261151835084,-1.8252877020941716,0
5.6536250505823435,-2.309242603669881,0
0.3869418837826905,-0.46948629629278515,0
-0.7453518308827377,-1.2208327964018855,0
0.28935959323495997,-2.9769424728423837,1
-2.2792638821547158,0.7286407356211098,0
-0.5584630673979736,-1.8111164965123432,1
-1.5870644975750665,1.6747685104902739,0
-0.6116517334461001,0.06149496426241951,0
2.4024284177954565,-4.623496727084857,1
-2.801709667940692,2.2185397529968034,1
-3.0132590698181634,1.5105862314743146,0
7.679090741777859,2.598255587695416,1
-0.8513480714518314,-1.3048251311267423,0
-3.041746574136817,0.848920121572079,0
2.0678300524077846,0.3217936737681185,0
2.178715916211147,0.5033011222489816,1
-1.1774965960215134,-1.2476630804757414,1
1.1357577905038068,-2.7401890644735345,0
-2.4089597126735987,0.8369187540326501,0
-1.5873495867993974,-0.28317308796956,0
6.0751730975534635,2.7357851380883504,0
6.213909489426087,2.5248366638050586,0
-0.8291115111136328,-1.3451021281381155,0
0.22025785249722438,-2.5284358566773686,0
-0.547750047745926,-0.7943261207833379,0
-1.1008414192838951,-0.8943201497683857,0
-2.7154802576500936,0.8773079617976312,1
-0.3534985058580762,-1.0244717996747252,0
-2.912665682531781,1.6741543340453948,1
-2.3188373194021388,0.44090252981343475,0
0.31427713352782055,-3.331504123664499,0
-2.716938410421695,2.7435227441504955,0
-2.0211219078223652,0.091500097762086,0
-0.6106724666692829,-2.1332310848199145,0
-0.8376795702675597,-1.0145022629505287,1
3.6112690988426284,0.493342323031954,0
0.22881644760622466,-3.538054183877799,0
-2.010741738405362,1.0219178131750373,0
1.225124742808494,-0.8623812146073617,0
0.22018649912587476,-0.36887620445756525,0
-2.124707487019813,0.7918994995137117,0
4.4295148242435785,2.54510718313483,0
-1.0379855063120882,-1.5082474728165933,0
-0.010842582866562214,-0.3729034478580555,0
1.7217553230446667,0.41458934290132154,0
4.098565900643734,1.1921609264953459,0
7.4559332083211824,-5.602431026662576,1
-0.14687620656337003,-2.5926880704662474,0
1.137817795159643,-3.872260646202346,0
-1.4362532280424005,-1.5040583792665114,0
-2.0256002446607715,0.4934978895878427,0
4.020002349882677,0.9418362160746689,0
-0.5746705427933183,-0.9063523648430465,0
1.4414144681355556,0.02503806572277906,0
-2.6363862734404724,3.464554535589584,0
0.8868084545535321,-1.242504790558662,0
1.5592178866347257,-0.6153416081693711,0
-0.5392534644229758,-1.1713650799813868,0
-0.26053623876642734,-0.47012928470867726,0
-2.2428955282340044,1.0002261003722372,0
-1.1852137344491394,-0.9586368133500781,0
-3.156922359831624,1.0812468782767723,1
-2.5321465846087574,1.2551206927383722,0
3.003592276515406,-3.61142652707675,1
-1.7606272457157512,-0.5175447349701706,0
0.5657882194776993,-2.444242835743421,0
-1.014342163058141,-1.4323134421990957,0
0.5694417989852101,-1.2197004099160835,0
-0.4990122829854532,0.16007688899613037,0
-0.7722175217758322,-0.7559563302840266,0
2.9385671703226732,3.0040927684730456,0
-0.2814791614720473,-0.9254271895191051,1
-1.3353437387259073,-1.296196947660343,0
-0.05837023517721918,-2.4431384218613967,1
-0.19906904394063224,2.540406030112812,0
7.074151741978982,-1.6940968740626237,1
-1.0203764107435525,-0.95030929297709,0
2.4415994061666,-6.7220802124809005,0
0.7449679783159445,0.2574394681461133,0
-0.10637237005553693,-2.2012628106517282,1
-2.0692122722315056,0.9004770691634246,0
-1.1995305697518415,-0.1668041297276235,0
-1.247883260592432,-0.550147944349245,0
1.639394153540737,-4.00876388187823,1
-3.4019135455764653,2.2059567644191693,0
-1.0346987420530918,-0.8212546120384918,0
-2.5926200165938553,2.47929729380871,0
-0.05113322072129481,-2.892213923835481,1
-3.418089676546949,2.4065015641530594,0
0.18825924092990445,-1.7481681174499444,0
-1.7407176737531629,0.7030738822207269,0
2.383810022471258,0.2717193535117642,0
5.15507378983793,2.303797615010711,0
-0.9787670939715705,-0.5730472289561869,0
-2.352213206279364,0.5729738666983449,0
-2.2775499555772005,0.779059340196417,1
0.62653373592848,-0.5679808494924562,1
-2.526778211425097,1.85810683289903,0
0.7204686407743531,1.5246356149996019,0
-2.0267427547607735,0.3420810480340349,1
-0.24202488320980486,-0.9686165786986857,0
-0.4956708260583843,-1.8910953207510273,0
10.932812713403663,1.9474607922658944,0
-1.817037743097458,-0.6792891970414716,0
-2.9685161921830416,1.613231417416781,1
1.4590517247426424,-0.8402683847517924,0
1.0961829180840907,-0.1531205748964311,0
-2.658488944654471,1.5652791730335318,0
3.4278819350442955,-0.41242688731159094,1
9.608588381627841,4.0685379870692,0
6.458479598125503,2.775344265515832,0
1.0999365788261968,0.3737791454035137,0
0.9324016823788103,-2.511220392387381,1
2.861107495740457,0.927168105791027,0
-2.3288219546817617,1.2068895905599906,0
-0.8030615287792384,-1.2479928338017787,0
-0.070564981051254,-1.6879495466939578,1
-0.6577301155030703,-2.429452112709892,0
-0.7971414885104259,-1.1400251535774615,0
-0.05885112866165479,-2.8365872561886953,1
-0.8374361147944567,0.4973317085426445,0
4.216145887939841,-0.7921193937158849,1
-0.5205214086893462,-0.9950326207747265,0
-2.0381814674478744,0.7012206787585317,0
0.6517032616874561,-0.38930506744397725,0
-2.8801245647160707,1.9781185446267688,0
5.819143388221316,2.2812028517689114,1
-0.7373014591829056,-0.9635533636783387,1
-1.3621487079406085,-1.2653526600000018,0
-0.12327780048870027,-0.8052565629698544,0
-0.5354002446266313,-1.1300578029290813,0
-1.289562370439398,-1.0707440991488224,0
-0.3578200986520134,-3.130207813621814,0
-1.3927087831009728,-0.7977952364557446,0
-1.7904904591350594,1.0000790359711018,0
-0.37043594866333385,-0.9477072494330856,0
0.4730555148339751,-0.7587571458175375,0
-0.7159259623247588,-1.2122271824191369,0
0.6225875828118684,-2.373012564091728,0
-0.6969636848018058,-1.3127063834575512,0
2.0210986581302026,0.22149460390211742,1
0.8318050671248857,1.0301683365413261,0
-1.8892678938522327,0.9071666162325895,0
-0.46644342218638546,-1.1235926115030588,0
-1.9575455203953849,0.6177518369634042,0
-1.448413314652674,0.9771491593887509,0
-2.514227624758576,1.043720880789751,0
5.049146234824023,1.3698565039406339,1
2.1555475570693514,2.0593388616343775,0
-0.2977212188756584,-1.0466033036738207,0
-1.302241065919938,0.3040826798544521,0
-2.8512621179840063,3.0098137941559675,0
-2.155977405543757,0.6977836503433164,0
-2.5458425172871686,0.7491101629607325,0
-0.7686234446781992,-2.252463227978359,0
0.4919683269291879,-0.49727706050436393,1
-0.3245448462339354,-0.793101118667169,0
-0.09625459179030432,-3.073763146460244,1
-0.41108476192112803,-1.129789093668743,0
-1.342327769923116,-1.189672415383838,0
-2.929200614594759,1.8656547565138974,1
-0.8938739081686183,-0.8821222666622528,0
-3.3282375221795353,2.573001474260563,1
0.011768038934915879,-0.6859639051590093,0
-1.4826174973793305,0.8726221931719768,1
-2.4817674561600986,0.25396277791041466,0
-0.27052573690257836,-1.115143542981806,0
1.9550178070767383,0.5631547926932793,0
-1.9768174208677358,-0.6358806038378827,0
1.5171838089398741,1.919106703929442,0
2.6706489164334464,0.49236618229640866,0
0.3363103035594585,-0.44949695083631536,0
2.2507461502819552,0.5370440452148196,0
-0.7819025408074349,2.2520281030788354,0
0.8888043833671209,-0.6829353902779757,0
3.178365992644041,1.6040439273265077,0
1.0185182812803784,-1.006892258599066,1
-0.9995267507872058,-0.704573427599798,0
-2.904371699891057,2.5118911802630084,1
-3.0715389966476723,0.9780467424215907,1
0.8587672775779466,-5.063668492005922,0
-0.7759874450360358,-2.124204174072492,1
-2.992641087249261,1.2871221362737872,0
3.8751543357101563,1.266222551195618,0
-2.3498906210402666,0.4764500178445446,0
3.30669575862346,1.1013892933831304,0
0.10947362356577722,-0.06889627495087519,0
-1.6219080366224552,0.6516025993993902,1
1.0897632380120117,-0.31792604437254784,0
-2.498776220215067,4.3943770052573115,0
-0.6009782369044399,-1.1190969774443515,0
-0.5992092276843232,-1.7964443581005038,1
-1.7191346063437096,-0.09872467022594705,0
-3.343759581069708,2.068477660490035,0
-1.7776361270057683,1.7972062445542916,0
-2.5365078432975277,1.1970787217540007,0
1.8303402051021505,-5.759329829129086,1
-1.9462930506182565,0.7799562682061144,0
-1.7214718670180034,0.7649644740398238,0
3.1069175130998112,0.9347292416447975,0
-0.6193037046674348,-1.8190784776748112,0
1.3802123602395622,-1.6788363764864824,1
-0.41949346908989305,-0.9453238004257561,0
-0.5129158382679632,-1.2044149127239476,1
0.24582055923740806,-0.5808935654122083,0
-2.3464747490863194,0.8736944912848124,0
0.8257353464578622,-2.868948594186608,0
-2.9478157424277582,1.2827805405651829,0
1.0926555421645971,-2.1046199628311997,1
3.860514940208317,1.9410036337960805,0
-1.3409107630619534,-1.2167041408323147,0
-1.750336586360447,0.3272236231451473,1
2.0075219314648747,0.9494251316342802,0
-0.5717876183780263,0.18008783472617554,0
-0.7827997048487654,-1.8314182129961984,1
1.1849184642137038,-3.784702621030791,1
-1.471702373156785,3.7758750480308456,0
4.084454911119516,-2.8846290081291412,0
-1.0602786791111547,-0.17964027942344454,1
-0.6792409793324855,-1.6386586702555732,1
-0.347980190953862,-1.763991550390005,0
-1.6203009544053224,2.415668047324586,0
-0.8217923270350179,-1.2854402905126319,0
3.567626942082887,1.1802225216133404,0
3.841655809442677,1.5086307399580203,0
-3.4380578868589775,2.059429230749308,0
-0.19354762589936933,-0.8710602593511437,1
-2.106325714216407,0.3725750497718314,0
-3.3779533467338045,2.3118581364195947,0
-1.4826130071911492,-1.2004561908896858,0
-0.8201562992189502,-0.5836215626288375,0
4.009563274189795,3.516177333337418,0
2.519459871623817,0.652523303398043,0
-2.0802181562084403,0.47022677651061173,0
-1.7450940415100882,-0.4614663306272334,0
0.028791704061598335,-0.8515689583959063,1
3.167019036085617,0.7859210596858727,0
-0.8261295124685539,-1.312716940280094,1
-1.1902561400405498,-0.41829294725997973,0
-1.7715560635208805,2.0632913064332343,0
-2.864818044323887,1.8929083627826273,1
0.16216286170503835,-0.6440607912485998,0
0.5791143080260892,-3.332086193689882,0
-0.4805916996562656,-0.37305591648851777,1
2.5379430270204884,0.6712096919192659,0
4.6953524012311005,2.0303184310190105,0
1.265566548541324,-0.45431384790128876,0
-1.106872451512013,2.04351803878412,0
15.838045965709613,3.9767549009156467,1
1.052631733354636,0.1920577573705153,0
1.3047069106645302,-3.482342652333903,0
-2.0610049479734474,-0.01787362960769672,1
-3.3786665314788316,2.454910071056411,0
-1.9993747452061854,1.0398293554748201,0
-0.23687674061672853,-0.68846141476135,0
-0.49247527212647835,-3.158258690097783,0
-2.8808096478940715,1.8536111988943296,0
-0.21514035944598425,-2.6485097336790595,1
-1.755031654049035,0.19143639744163796,1
-1.5352205684746074,1.5514332320061823,0
1.0660468188187726,-2.2924901818725987,0
-0.5719304120768425,-1.2675415949303406,0
3.8916558190111052,2.474063316192643,0
-0.6439663183846176,-1.142297617273891,0
0.16599644293754143,-2.4802239007560147,0
-1.7196230896979694,0.2963891011558187,0
0.4560382486820625,-0.19593735546481603,0
-0.9079358867613582,-1.286923355387448,1
1.141769254004062,-0.17085558515280455,0
-0.38828079033028484,-3.004555169506193,1
1.689957372874882,0.12589281283403803,0
-1.0133433484698304,-1.4908652343405255,1
-1.1409755525362202,-0.6639043731915442,0
8.143799979060676,3.3900406110090624,0
-1.895857550847538,1.5275978995160853,0
1.9490688227241668,-1.5983467004227385,1
3.8093301836826234,1.1646505821828552,0
-1.3072127091644699,1.391892579503488,1
-2.8574608843558207,1.9610576296162006,0
-0.12732653492642204,-0.005569864617193117,1
1.4608136072761244,0.4553316241621987,0
-0.7110519530957988,-0.9346252375269735,0
-2.3529733477886468,2.389437924060034,0
3.2700200248015587,0.9805306436797045,0
-0.11529096907886434,-0.7459353149875282,0
-3.485677106533006,1.7907661809329114,0
1.6887791938466679,0.3320933752685503,0
4.402367796080276,-3.0702460527435416,0
2.932299462447879,2.4721458467913875,0
-0.4123111368461336,-1.1485177278637824,0
-1.781916073003009,-0.21432084526590978,1
-0.5001703290668261,-1.0176611190416112,0
5.877112988987023,-2.1651963299827717,1
-2.36933037278316,3.526847531230483,0
-2.245305985428551,0.5316794253630696,0
12.330960785561103,4.686726050291032,0
0.8972758563800195,0.5646902951705871,0
4.36540390990678,1.6857937993569048,0
1.4130437897227164,-4.089187232767269,1
-2.7385560563096782,1.3271023564288678,0
-2.147908240502995,0.6681575216674017,0
-0.5393722679971167,-1.754480795757732,1
-0.6161636472832234,5.47309134155481,0
-2.815954568626411,1.1062830363252094,0
-3.212673015457354,2.539638305611308,0
-0.5330733463917616,-1.66387316228839,0
-0.38714719994664754,-0.8859216819922608,0
-2.9631337075139954,1.7068446496528151,1
0.10593261107238286,-2.2101450625438592,0
3.9551782748314865,1.9336429366878607,0
-2.2341725043392753,0.7585285404896978,0
2.957527422047073,-1.2512773469699223,1
5.213613754534247,2.533322753163472,0
-3.102606001470006,1.4795806517531824,0
0.34864826277733796,-3.585442388449271,1
-2.233283968090679,0.28333999504579394,1
0.23722397207745005,-0.5218155492222887,0
2.6071415477361635,0.6639292188382261,0
1.0750914483363068,-0.3239265501114416,0
8.279596342121755,3.72132597745194,1
0.21266224396119923,-0.5151940514250586,0
4.219271071278435,2.4472035938632364,0
-1.7835799699173387,0.9591197552519842,0
7.8893929685864865,-0.7222016950763369,1
-2.036010646027046,-0.29232521802772216,0
0.6546444000834468,-0.5320680342934446,0
-0.23660449980297873,-0.8119461773164365,0
0.5094300935249451,-0.24635233719817654,1
-1.8345122280234818,-0.3154642226232238,0
2.2185890514733924,-1.144199558057433,0
-2.34813152396397,-0.022611193907252643,0
2.5842466814506437,0.7783103158000846,0
5.730321511144262,2.3016699008010137,1
-0.46519049869856527,-0.7679406473395726,0
1.7653189543405243,0.2641011445418921,0
-1.5014812543980516,0.6135715405062385,0
-0.3284821977315875,-0.838805679124093,0
1.4694192810881788,-0.7640613866005831,0
-2.821445115971032,2.1284053264077776,1
14.157589988568468,5.603784696191326,1
4.144931071701546,2.66101920212184,0
-2.055445363852983,1.5621956041380551,0
0.5662162700715884,-0.33530631246413833,0
-0.8989442471329547,-0.9245383671477723,0
2.9445036833651628,-3.4745111139753035,0
-1.4188795376853305,-0.43094026422654297,0
-1.8015270760487458,1.3552347522353527,0
-0.6994057350344134,-0.6313014840621912,1
3.162778897573581,1.0012635596058104,0
-2.1530648940897317,0.6433798113891144,0
0.16572952368574154,1.1384940615661765,0
2.3945484398415444,1.498558302013767,0
-2.3972656387356177,0.492934489425029,0
5.11313733804154,2.4719903630991893,1
5.068856766017901,1.9051571697117435,1
-0.5505544960663906,-0.800841180540213,0
0.72712389545289,1.4306701186376316,0
-2.2873620154830583,0.6746628066965316,0
8.72402740995943,3.73202216212008,1
7.210205054814426,3.1998902253292263,0
-2.2319384908368822,0.6288160271549237,0
0.8597303170076428,-2.9845949218806007,0
-2.224828993894692,0.627147224721474,0
-0.5421780406831359,-1.1031647694684812,0
-0.3660595704408001,-0.9025930391038977,0
0.9731021881076537,-1.016986876614539,0
-1.546801976003775,0.41940453920985604,0
-3.3881341832578697,2.2578264056151705,0
1.1556415367298836,1.02446240229651,0
4.622203323773381,-1.5499345667378193,1
-0.37191642770094097,-1.2982267708487012,0
2.7660828325060005,-3.5167108599326697,0
-2.3157559800241017,0.5510449685702237,0
3.428246755168389,0.9686434669372329,0
-1.8836791673401625,1.3562711385531179,0
1.7860465071002005,0.6019639929134833,0
-2.1469837746469436,0.4342966303750365,1
-2.043500676554027,1.2046371507413027,0
-3.461100741176149,1.9469693481314458,0
1.005466071731725,-3.9012080448949376,0
2.596185641177895,-0.09274038038708664,0
-2.2339880919420625,0.565435894902234,0
-1.1315360458843455,-1.1254707910616764,1
-2.393842132227467,0.40229376610152673,0
5.157680189079371,1.7783256085819794,0
-0.3908644117292954,-1.9354436011206961,0
-2.50016098166244,1.2779876764609939,0
-0.06503712035451517,-2.284822334217763,0
0.055750720388709825,-2.195506257770991,0
1.3823971838016986,-3.9804304504640364,0
5.506970214474184,1.6415569737147466,0
-0.850331115331809,-0.8593537522083182,1
-3.3113907931056867,1.509365612904663,0
-2.356962069027238,0.5350216801811379,0
5.346952082279917,8.069084035691354,0
0.19486130440489643,-1.200046292973121,0
-0.6643327936338257,-1.7165350193903133,0
-2.656839295529099,1.009747639354765,0
-1.7767536914337774,-0.3690440446590284,0
-2.4146520590051486,0.368681349292408,1
-1.0016885510486786,2.2475953008517324,0
1.6438603636984053,-4.540874224531569,1
-0.5854958788092663,-1.971001674305136,0
1.357265221901736,0.6207430672446717,0
0.9077160525055272,-0.5122386499792659,0
-0.7480821758848695,-1.067788915801289,0
-0.6947110095673221,-2.357315155552142,0
2.1425599813351495,0.949156555383988,0
-0.8632162453857768,-1.0805400147313613,0
0.4862563038305148,0.6789192879817212,0
2.4034833553088357,4.883620683229406,1
1.3345897852852013,0.14058178276322358,1
0.9407049065627517,0.051836513430782195,0
-1.5831357730476332,1.860708557586647,0
0.02383968742275706,-2.765462136383741,0
4.782325582842667,1.3210989366092163,1
-2.470063741135659,1.3058174744554503,0
-1.021433255881369,-1.3017757540159345,0
-0.6156587628682897,-1.1295768177046923,0
-0.31376334619984503,-1.1832338024999323,0
-0.13342885006478322,-3.218355970092723,1
2.322678046759225,-3.227693619062568,1
-3.3726435670039963,1.9574585736929542,0
-1.9252665060257785,-0.3270853027668733,0
7.1988637558479205,3.397175100988346,0
0.8905232254574823,-0.23365642402715922,0
-2.124222327137015,-0.08901881070983567,0
3.6237333880369005,-2.9136617510746876,0
-2.7422711470344305,1.2764929899560493,0
-2.850718463499791,1.118855007049227,0
0.9235005468499312,-3.590553735773302,1
-0.7286347864700982,0.011886819136041319,0
-1.3289060179533267,0.700571605123372,0
0.3017687413733242,0.21675707395521962,0
-2.968468108618434,1.7279840535759141,1
-3.4383875971061406,2.064571915894692,0
-1.2220679986348448,-0.09055971476552588,0
-0.007643739996872772,-0.5889131903537058,0
-0.02318482411452584,-2.9584623549748756,1
-1.844832388288917,1.18307577394771,1
-0.21279970867318265,-0.6701292356625794,1
-2.556991028846263,1.2880405811898579,0
-2.2791693350787674,2.3322678166515516,0
-0.9660003549799996,1.9233878212928144,0
-3.3314946429991883,2.4212591306085107,0
2.5847018382706377,-2.4115115552339894,0
-2.337431209403689,0.11230291201057892,0
0.6794923270538585,-0.10202849402855627,0
-1.6501177942086849,0.9698266169613143,0
-3.241363238496149,2.800289883851063,0
-2.3410757434353933,0.4436860727449953,0
1.6421181164470238,1.5121696672968246,0
0.3196786501868046,-2.8695223153872127,0
-2.946165461383057,2.686576275905619,0
-0.8336333562019551,-1.023167100730152,1
-1.8712433374110804,1.4157825997430515,0
-0.5675841600239911,-1.3636538433878078,0
-2.3067946994308044,1.0310708082862041,0
-1.4872439509349638,0.6067680147089578,0
-0.4418850678486519,-1.108529549763166,0
-2.444999629813204,1.727400423234149,0
-2.209782463720086,0.7231657534531387,1
-2.1087219788175795,0.6389535153703506,0
7.7889473574242,2.796288638777637,1
-0.6700346720435223,0.9042009658768356,0
-1.4568444760505754,-0.24033918446533487,0
-1.1737135654170276,-1.4296038855724753,0
-2.549279360432539,0.8622447869562581,0
-2.690836261087842,0.35228123765775793,1
-0.2733200430757829,-0.40282328734435463,0
-1.7301435976147523,1.1405643084798096,0
0.8224178952254114,-0.4056187410601251,0
-0.10326615276814377,-0.9370751192870801,0
-0.5963783178547086,-1.8010373526267123,0
-2.9182908456843832,1.680920044526429,1
-1.2567485575411497,-0.013069560924938545,1
1.3646750248403379,-0.09589949557360736,0
-0.2878078221197748,1.806864709619911,0
0.2470798762124589,0.7091909360443525,0
1.4181805836297383,0.090328613508918,0
-1.000901370798599,-1.1457416136198055,0
0.062893923396382,-0.7211283795737792,0
0.6136900060872617,-0.5606828084639681,0
3.1398367025284575,1.0827735348068344,0
7.049208892517007,2.8541667495015908,0
-2.948474850969054,1.3186038613899913,0
0.9445602423755466,-1.0564892277569973,0
-0.7538869399388392,0.6926589429649809,1
-0.4778214946779971,-0.35403225701139385,0
-2.3283043218608666,0.24538000451152422,1
-0.7679104021221493,-0.6844144399380455,0
0.8436243307686204,-3.080038457028947,0
-2.982469699131441,1.372301246664355,0
1.2275122581102085,-4.210677757161281,0
-1.613104220602848,-0.7868359415902039,0
0.22529787633920756,-1.2643018474960024,0
-2.9330170230475736,3.126409260931616,0
-2.3523511754759516,0.651102576137978,0
-0.7991353217882609,1.283302058431254,0
-2.517310170694037,1.376864703637632,1
0.1169453294575082,-0.7749709020618849,0
0.12627185299227547,-2.337711802983732,0
4.438305221867299,-2.376016956420041,0
-0.7040262310515879,-0.8642713994642616,0
-2.601081225996065,1.1170663640744505,0
2.389294263966303,0.9481682596851768,0
0.005512302115656973,-0.8316781742568603,0
1.0443878413276881,0.0666477760120666,0
-0.23996485108149126,-0.5800192026215749,0
-2.383162541635549,0.4779031068174952,0
-2.8512147369396823,0.948473873918595,0
-2.483498239760243,1.4067819940222066,0
-3.1936206604357436,1.4582209807642388,0
-0.6143928425852246,-2.001702746501116,0
0.3363582141753062,-0.44137596141578583,0
-2.294618150794575,0.8278326689616232,0
-0.4040256358461793,-1.1128113415801644,0
-1.9943804912918743,0.805040302821075,0
-3.0524224589328335,1.3718407399449368,0
-0.0936580601350254,-1.6273749552983712,0
-1.5704880549373708,-1.0293354124881016,0
-3.3670489322099364,2.4291342862506258,0
-0.2340982235320756,-0.74850447966249,0
-2.604743833344701,0.4154555636826228,0
-1.1677658308673164,-1.2957461871920288,0
-0.724251703641443,-1.1328996123788408,0
0.7829737652282571,3.5599439066339205,0
0.4820924400399068,-0.441630963178023,0
3.536683501672631,1.3277766086205112,0
-1.1453105290495624,0.15055519857919245,0
0.5494667701951691,-0.1598230707245368,0
3.0700890762776885,1.302944705924765,0
-0.4212141053541906,-1.7352430589534464,0
-0.10582419916395878,1.7230944099302055,0
-1.8326871471269033,-0.279805908984381,1
0.6575149236115285,-0.5418355092260959,0
6.9700457310600985,-1.3378876253725567,1
4.622719489585201,-10.485994796944507,0
-3.3393478924483992,2.4474252481538414,0
-1.5844323994018243,0.4864840976626598,0
-0.8724629278158813,-1.2488349822013203,0
-2.043213968584912,2.1671125577467807,1
-1.1333182100598247,-1.5033549726713198,0
-3.053501719372231,2.737550010133601,1
-1.3715710454277472,-0.3652310869476866,0
0.080316893185931,-0.3969588404580658,1
-0.9871073954484306,-0.7879118564695285,0
-1.6132479557033104,-0.3707745588556798,0
-2.82130700509663,2.9273232770669546,0
-1.4547946784405428,-0.2717048697379732,1
-2.370483783646641,1.5663888381269455,0
-1.4585580848217101,-1.1820227905332235,0
0.5654210591223178,-2.7306579348559037,0
2.1483111679805633,0.31909706725128917,0
1.002198144951082,-1.1344876793518197,0
-0.5945416825128768,-1.0641197457315663,0
3.778950143178851,-3.000671509631688,0
-0.29572117746191184,-2.953038454117312,1
1.8343669739808282,-2.9283849649543927,0
-0.8989159419622283,-1.3080378316870782,1
1.5341975232597824,-0.6111508086726342,1
4.039731489924716,-10.463958550590869,1
2.0192154880073367,0.918168025740156,0
1.9811603495946741,-4.3292403078621495,1
5.99931330066718,-2.073166551869762,1
3.4465528993925956,1.5166272449705056,0
